,POI_category_name,POI_category_ID,POI_yelp_id,POI_alias,POI_name,POI_image_url,POI_is_closed,POI_url,POI_review_count,POI_rating,POI_price,POI_phone,POI_display_phone
11362,Restaurant,13065,rcGTDmh60fbuiI5wG4NbTA,kojima-sushi-vancouver,Kojima Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/ThNYxm4dVm0FCkzz8GEQfQ/o.jpg,False,https://www.yelp.com/biz/kojima-sushi-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,70,3.5,$,16042166799.0,+1 604-216-6799
11363,Restaurant,13065,FEqXdPjcbE5tTTPWHnwtkw,mcdonalds-vancouver-40,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/8Q4TNScSzFcWX8QUgolsWA/o.jpg,False,https://www.yelp.com/biz/mcdonalds-vancouver-40?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,18,1.5,$,16047095700.0,+1 604-709-5700
11366,Restaurant,13065,bNd0KN1pI-1XNlCq8JF--Q,pizzeria-barbarella-vancouver,Pizzeria Barbarella,https://s3-media3.fl.yelpcdn.com/bphoto/LAYNTuCNbRauW3UVsxKHYQ/o.jpg,False,https://www.yelp.com/biz/pizzeria-barbarella-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,201,4.0,$$,16042106111.0,+1 604-210-6111
11368,Restaurant,13065,psIbeHKmHygG_XVBuEv7qQ,the-cannibal-cafe-vancouver,The Cannibal Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/6UbE51aA0LgTtDpWuGngOQ/o.jpg,False,https://www.yelp.com/biz/the-cannibal-cafe-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,254,3.5,$$,16045584199.0,+1 604-558-4199
11395,Restaurant,13065,C-ddZ2lcotmzqf-grZbs1w,camion-cafe-vancouver,Camion Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/ta1bMv51slSo4g1JjbzS4w/o.jpg,False,https://www.yelp.com/biz/camion-cafe-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,5.0,,12364121119.0,+1 236-412-1119
11399,Restaurant,13065,TDT5DiZ9preK1ad0AFLlDw,klasik-inasal-and-noodle-express-vancouver,Klasik Inasal & Noodle Express,https://s3-media3.fl.yelpcdn.com/bphoto/gfrAyHl2_SVK1jESiCzhrg/o.jpg,False,https://www.yelp.com/biz/klasik-inasal-and-noodle-express-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,14,3.5,,16048760241.0,+1 604-876-0241
11402,Restaurant,13065,WgkHdkVthqYR3zhQiEfU1w,dallas-pizza-and-souvlaki-vancouver,Dallas Pizza & Souvlaki,https://s3-media2.fl.yelpcdn.com/bphoto/3zNjbk0royWyA1TUyvtzJg/o.jpg,False,https://www.yelp.com/biz/dallas-pizza-and-souvlaki-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,67,3.0,$$,16048771312.0,+1 604-877-1312
11404,Restaurant,13065,V_TFARgNM0MqSI0AZAnI9g,subway-vancouver,Subway,https://s3-media2.fl.yelpcdn.com/bphoto/5m6CpHtVxB9p6bHO7cuY_g/o.jpg,False,https://www.yelp.com/biz/subway-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,10,2.5,$,16048746166.0,+1 604-874-6166
11406,Restaurant,13065,1xwFzDSOAOv1ZV73OOH2zg,dominos-pizza-vancouver-18,Domino's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/DPyepu7IxioCHC98o4JUow/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-vancouver-18?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.0,,16044233939.0,+1 604-423-3939
11418,Restaurant,13065,FkhnsXK5JYUsA-dCYoJQNA,the-paper-crane-vancouver-2,The Paper Crane,https://s3-media4.fl.yelpcdn.com/bphoto/L5fLKOmjibKTxtm3TAMBug/o.jpg,False,https://www.yelp.com/biz/the-paper-crane-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,25,4.0,$,12368888579.0,+1 236-888-8579
11490,Restaurant,13065,Ma2vzb0TaS5kYslDwE2D2w,bar-corso-vancouver,Bar Corso,https://s3-media2.fl.yelpcdn.com/bphoto/Tb4OfdzMKX0eBY74mWhzAA/o.jpg,False,https://www.yelp.com/biz/bar-corso-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,4.5,,16043369466.0,+1 604-336-9466
11493,Restaurant,13065,qX3N-KukDJOU4hfb-dfvbA,the-dime-vancouver-3,The Dime,https://s3-media3.fl.yelpcdn.com/bphoto/5bimYMPE0H_fKpj4foHnsA/o.jpg,False,https://www.yelp.com/biz/the-dime-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,141,3.0,$,16045583463.0,+1 604-558-3463
11499,Restaurant,13065,GdAij7JCPWDfy0Z50m-TIA,hanai-vancouver,Hanai,https://s3-media2.fl.yelpcdn.com/bphoto/lrzPtFmyFttZmWzBxA0TVA/o.jpg,False,https://www.yelp.com/biz/hanai-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,9,4.0,,,
11502,Restaurant,13065,u4AZREfoJWz92z88pneFWw,loula-s-taverna-vancouver,Loula’s Taverna,https://s3-media1.fl.yelpcdn.com/bphoto/dA6QupdI46NRWHOjtlJSBw/o.jpg,False,https://www.yelp.com/biz/loula-s-taverna-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,26,3.5,,16042553787.0,+1 604-255-3787
11504,Restaurant,13065,jSMpjNLsZECR65abSSf36w,babylon-café-vancouver-7,Babylon Café,https://s3-media3.fl.yelpcdn.com/bphoto/u6ZnFMeYZoizzKy0F6XY6A/o.jpg,False,https://www.yelp.com/biz/babylon-caf%C3%A9-vancouver-7?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,39,4.0,$,16045638487.0,+1 604-563-8487
11516,Restaurant,13065,ieuUpA1eswgXDAfxp8B42A,la-mezcaleria-vancouver,La Mezcaleria,https://s3-media1.fl.yelpcdn.com/bphoto/HiB7iAkWxh4EbGeaCi2QVA/o.jpg,False,https://www.yelp.com/biz/la-mezcaleria-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,289,4.0,$$,16045598226.0,+1 604-559-8226
11517,Restaurant,13065,VVGaz3puaoe3G3DBITWJJQ,tim-hortons-vancouver-13,Tim Hortons,https://s3-media4.fl.yelpcdn.com/bphoto/tBOeHFhDZdhYbCrMm05gug/o.jpg,False,https://www.yelp.com/biz/tim-hortons-vancouver-13?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,15,2.5,$,16046776413.0,+1 604-677-6413
11520,Restaurant,13065,kRkcKra9sSwbB9RSMf1m2Q,lombardos-pizzeria-and-restaurant-vancouver,Lombardo's Pizzeria & Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/IU-t_o15Xq0sLgxdshWVbA/o.jpg,False,https://www.yelp.com/biz/lombardos-pizzeria-and-restaurant-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,131,3.5,$$,16042512240.0,+1 604-251-2240
11522,Restaurant,13065,R2Urff63AcDQNBPmyQ5xCw,tim-hortons-vancouver-38,Tim Hortons,https://s3-media2.fl.yelpcdn.com/bphoto/_RXVPPrV1CHYOCneINAOQw/o.jpg,False,https://www.yelp.com/biz/tim-hortons-vancouver-38?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,2.0,,16046776413.0,+1 604-677-6413
11526,Restaurant,13065,O18lCXtkamPRPsLGeDcahw,vancity-fried-chicken-vancouver,Vancity Fried Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/9nYa2JLfYeOduJ6-clVz_Q/o.jpg,False,https://www.yelp.com/biz/vancity-fried-chicken-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,4.0,,16045682699.0,+1 604-568-2699
11529,Restaurant,13065,UGCYEPv4yiMJgy47D-rOSw,apollo-poultry-vancouver,Apollo Poultry,,False,https://www.yelp.com/biz/apollo-poultry-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,3.5,$,16042542511.0,+1 604-254-2511
11530,Restaurant,13065,ioTETSXgFmHQjBfqJjwc_Q,red-burrito-vancouver,Red Burrito,https://s3-media2.fl.yelpcdn.com/bphoto/XDHuJzlEk52E0LRQRz7tNA/o.jpg,False,https://www.yelp.com/biz/red-burrito-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,81,3.0,$,16047070877.0,+1 604-707-0877
11535,Restaurant,13065,_W2n7LHfjQmWtv_yca0xqQ,osita-vancouver,Osita,https://s3-media3.fl.yelpcdn.com/bphoto/Kku41i1I0ukRX4eS3zyWPA/o.jpg,False,https://www.yelp.com/biz/osita-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,3.0,,16042530888.0,+1 604-253-0888
11540,Restaurant,13065,90Mh5BxmRthFFFhfapb2Og,take-thai-home-vancouver-2,Take Thai Home,https://s3-media2.fl.yelpcdn.com/bphoto/9jN71XGGlVCkeVSyPeU7tw/o.jpg,False,https://www.yelp.com/biz/take-thai-home-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,74,3.5,$$,16042538424.0,+1 604-253-8424
11541,Restaurant,13065,ZOu3gVwRIV9T20f56yyVCw,café-calabria-vancouver-3,Café Calabria,https://s3-media1.fl.yelpcdn.com/bphoto/SLZBL402IkT2f7jIxiahsA/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-calabria-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,96,3.5,$$,16042537017.0,+1 604-253-7017
11544,Restaurant,13065,6pCz3tYqjilN9UKpIAmKMg,sal-y-limon-mexican-cuisine-vancouver,Sal y Limon Mexican Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/_nr8g9LNOuTFDquoNLHm6w/o.jpg,False,https://www.yelp.com/biz/sal-y-limon-mexican-cuisine-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,9,4.0,,16044286223.0,+1 604-428-6223
11545,Restaurant,13065,2AGNvq-2neVmqyGq9_Vmnw,la-grotta-del-formaggio-vancouver,La Grotta Del Formaggio,https://s3-media4.fl.yelpcdn.com/bphoto/FDa_GQPk90mGXWtKfw0JEw/o.jpg,False,https://www.yelp.com/biz/la-grotta-del-formaggio-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,184,4.5,$,16042553911.0,+1 604-255-3911
11557,Restaurant,13065,Z4zmiTwWIgpO5AIVqEP5Nw,social-vancouver,Social,https://s3-media1.fl.yelpcdn.com/bphoto/NQ9aygzXze3Z-6gdefZJbQ/o.jpg,False,https://www.yelp.com/biz/social-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,18,3.5,$$,16042515565.0,+1 604-251-5565
11575,Restaurant,13065,aDx0sjQpEq2--ENk5vw0aQ,mediterranean-specialty-foods-vancouver-2,Mediterranean Specialty Foods,https://s3-media1.fl.yelpcdn.com/bphoto/KkbeROY0VyOYMwK0MJj5rA/o.jpg,False,https://www.yelp.com/biz/mediterranean-specialty-foods-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,28,4.5,$$,16044384033.0,+1 604-438-4033
11782,Restaurant,13065,CseWcX_WffrIF95u25qGXw,quiznos-vancouver-17,Quiznos,https://s3-media3.fl.yelpcdn.com/bphoto/AZGK4nvAg5c-BBS4R-jmOQ/o.jpg,False,https://www.yelp.com/biz/quiznos-vancouver-17?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,9,2.0,,16048728097.0,+1 604-872-8097
11783,Restaurant,13065,kx92VyzuatqMLO-UGhfJKw,freshslice-pizza-vancouver-55,Freshslice Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/tQnRP9XcHF4IGWh9N-IjBw/o.jpg,False,https://www.yelp.com/biz/freshslice-pizza-vancouver-55?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,10,2.0,$,16047076669.0,+1 604-707-6669
11784,Restaurant,13065,j-teQtiryfYDm_OJiSvGVw,daddys-kitchen-vancouver,Daddy's Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/HDjt9Uj21Ruo2BORaHA7NA/o.jpg,False,https://www.yelp.com/biz/daddys-kitchen-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,65,4.0,$$,16046207686.0,+1 604-620-7686
11787,Restaurant,13065,2KcGg4og_5ViWNs2WyKIdQ,kyles-café-vancouver-2,Kyle's Café,https://s3-media2.fl.yelpcdn.com/bphoto/kRNWghKdaaJOY18QivZDmg/o.jpg,False,https://www.yelp.com/biz/kyles-caf%C3%A9-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,30,3.5,$,16048725885.0,+1 604-872-5885
11799,Restaurant,13065,dw501Yz4kj8x1a4OafG1Cg,baby-dhal-roti-shop-vancouver,Baby Dhal Roti Shop,https://s3-media2.fl.yelpcdn.com/bphoto/QNaGG2G4zjkJF6kzUa0H9g/o.jpg,False,https://www.yelp.com/biz/baby-dhal-roti-shop-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,16,4.0,,16045667684.0,+1 604-566-7684
11806,Restaurant,13065,EWwUwwhlshICZK7jFgaEjA,naruto-sushi-vancouver,Naruto Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/lFAyuXdWJ7D04JAtMA3DeA/o.jpg,False,https://www.yelp.com/biz/naruto-sushi-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,113,3.5,$,16045583858.0,+1 604-558-3858
11808,Restaurant,13065,1ASEC2keF8dTecjB7M9nJQ,ay-chihuahua-vancouver-2,Ay Chihuahua,https://s3-media3.fl.yelpcdn.com/bphoto/iga6NJ1Mz26XbscOGsjT-Q/o.jpg,False,https://www.yelp.com/biz/ay-chihuahua-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,4.0,,17782911964.0,+1 778-291-1964
11820,Restaurant,13065,UbwADEKly9ZiNzviUJbc0w,the-burrow-vancouver,The Burrow,https://s3-media3.fl.yelpcdn.com/bphoto/YEydT4uKdvTvkUVN25vs-Q/o.jpg,False,https://www.yelp.com/biz/the-burrow-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,504,4.0,$$,16045688224.0,+1 604-568-8224
11823,Restaurant,13065,TcW48je6YjGnxVSXEheffw,cafe-algarve-vancouver,Cafe Algarve,https://s3-media2.fl.yelpcdn.com/bphoto/wqulypdjpx-SDY3dIem7Sw/o.jpg,False,https://www.yelp.com/biz/cafe-algarve-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,3.5,$,16047088036.0,+1 604-708-8036
11827,Restaurant,13065,Clw_6Sp9BVbyy94k640_aA,circus-play-cafe-vancouver-2,Circus Play Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/YTUG6tiCcKChSn3a5Sug_g/o.jpg,False,https://www.yelp.com/biz/circus-play-cafe-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,51,4.0,$$,16045582545.0,+1 604-558-2545
11829,Restaurant,13065,CeRGk8xwC4XusfqHYMAMPg,chongqing-restaurant-vancouver,Chongqing Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/h8eyhZT4aALVRw06n8V26Q/o.jpg,False,https://www.yelp.com/biz/chongqing-restaurant-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,139,3.5,$$,16042547434.0,+1 604-254-7434
11830,Restaurant,13065,9BWVClTnPiPnqN_rwQFWdA,gojo-café-vancouver-2,Gojo Café,https://s3-media2.fl.yelpcdn.com/bphoto/QIXcypqiN17mb4x11E4XcA/o.jpg,False,https://www.yelp.com/biz/gojo-caf%C3%A9-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,61,4.0,$$,16047085394.0,+1 604-708-5394
11835,Restaurant,13065,m03YAzlpWtK1FvZQdVap3Q,seasons-bakery-vancouver,Seasons Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/M8vmKDerXjNOTuHG9--jqA/o.jpg,False,https://www.yelp.com/biz/seasons-bakery-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,126,4.5,$$,16045060290.0,+1 604-506-0290
12080,Restaurant,13065,w3HSOOqJednBOYbO3fajvQ,les-faux-bourgeois-vancouver,Les Faux Bourgeois,https://s3-media1.fl.yelpcdn.com/bphoto/E5pkleqtjRLCBqGwzW76UQ/o.jpg,False,https://www.yelp.com/biz/les-faux-bourgeois-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,449,4.0,$$,16048739733.0,+1 604-873-9733
12082,Restaurant,13065,bExSibVFQPQdq3-xGyIEqw,sal-y-limón-vancouver-2,Sal y Limón,https://s3-media1.fl.yelpcdn.com/bphoto/-pddKkqU-rw4u-ZcNeWQHQ/o.jpg,False,https://www.yelp.com/biz/sal-y-lim%C3%B3n-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,643,4.0,$$,16046774247.0,+1 604-677-4247
12084,Restaurant,13065,vSoUsOy5kosJowfGwxjfxA,straight-outta-brooklyn-nyc-pizzeria-vancouver-2,Straight Outta Brooklyn NYC Pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/jzgvWqv8nfooPalB2BTEHQ/o.jpg,False,https://www.yelp.com/biz/straight-outta-brooklyn-nyc-pizzeria-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,68,4.0,$,16048794444.0,+1 604-879-4444
12085,Restaurant,13065,GLuvX8GVye2RUi94GcHJKA,ba-le-sandwich-shop-vancouver,Ba Le Sandwich Shop,https://s3-media3.fl.yelpcdn.com/bphoto/0i1QDJ8NAMJs6ahCNnn6Sw/o.jpg,False,https://www.yelp.com/biz/ba-le-sandwich-shop-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,137,4.0,$,16048750088.0,+1 604-875-0088
12087,Restaurant,13065,Z7el8tD1s7WF7p9J_D6BQg,the-lions-den-cafe-vancouver,The Lion's Den Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/5i_PqfyVYllrLp4lLU-tuw/o.jpg,False,https://www.yelp.com/biz/the-lions-den-cafe-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,71,4.0,$,16048734555.0,+1 604-873-4555
12091,Restaurant,13065,7ndnVI02cYvL_Vu8aljxPA,honey-cafe-vancouver,Honey Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/-cA_K6UpmFvugKiIEeIBYQ/o.jpg,False,https://www.yelp.com/biz/honey-cafe-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,,16044233233.0,+1 604-423-3233
12092,Restaurant,13065,KwyZOrjzb-uChHksJ3jcyQ,alenka-european-foods-vancouver,Alenka European Foods,https://s3-media2.fl.yelpcdn.com/bphoto/9jxx9DS_pjjuwxDs2zgajQ/o.jpg,False,https://www.yelp.com/biz/alenka-european-foods-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,21,4.0,$,16048798079.0,+1 604-879-8079
12098,Restaurant,13065,w5upfSHsC71wU9vI0irCTQ,kilimanjaro-snack-house-and-catering-vancouver,Kilimanjaro Snack House and Catering,https://s3-media2.fl.yelpcdn.com/bphoto/PtCIJxIdlcpjHZJLIwZDEA/o.jpg,False,https://www.yelp.com/biz/kilimanjaro-snack-house-and-catering-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,23,4.0,$$,16045597050.0,+1 604-559-7050
12100,Restaurant,13065,b8hOuhfKH_NSacq22pw8Sg,matchstick-coffee-vancouver-6,Matchstick Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/WEdpbrysrEI2QGWp3kB3Jg/o.jpg,False,https://www.yelp.com/biz/matchstick-coffee-vancouver-6?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,207,4.0,$,16045580639.0,+1 604-558-0639
12110,Restaurant,13065,FHT6xHg8qhbJskGPnqOl7w,the-gluten-free-epicurean-vancouver,The Gluten Free Epicurean,https://s3-media2.fl.yelpcdn.com/bphoto/3iGfevfM2vL9D1V28FDYZw/o.jpg,False,https://www.yelp.com/biz/the-gluten-free-epicurean-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,129,4.0,$,16048764114.0,+1 604-876-4114
12126,Restaurant,13065,gNCSbTm3unsdztncbgSv5A,osteria-savio-volpe-vancouver,Osteria Savio Volpe,https://s3-media4.fl.yelpcdn.com/bphoto/xYA4DeBTLIeBjfH0aV0hJA/o.jpg,False,https://www.yelp.com/biz/osteria-savio-volpe-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,397,4.0,$$$,16044280072.0,+1 604-428-0072
12196,Restaurant,13065,letTAjvw5Z0wiRqgdNMG5g,los-cuervos-taqueria-y-cantina-vancouver,Los Cuervos Taqueria Y Cantina,https://s3-media4.fl.yelpcdn.com/bphoto/gBCt0CSz9_ubBA2PAmynXQ/o.jpg,False,https://www.yelp.com/biz/los-cuervos-taqueria-y-cantina-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,181,4.0,$$,16045581518.0,+1 604-558-1518
